person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
2921,Female,African-American,35,0,1,1,16,(F3),Battery on Law Enforc Officer,1
2922,Male,African-American,51,0,0,0,5,(M2),Driving License Suspended,1
2923,Male,Other,36,0,0,0,0,(M1),Battery,1
2926,Male,African-American,23,0,0,0,0,(F3),Grand Theft (Motor Vehicle),1
2929,Male,Caucasian,22,0,0,0,0,(F3),Poss3;4 Methylenedioxymethcath,1
2930,Male,African-American,29,0,0,0,10,(M2),Assault,1
2931,Male,African-American,40,0,0,0,0,(F3),Stalking (Aggravated),1
2932,Male,African-American,36,0,0,0,2,(F3),Possession of Cocaine,1
2933,Male,African-American,26,0,0,0,8,(F3),arrest case no charge,1
2935,Male,Caucasian,69,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1
2936,Male,African-American,27,0,1,0,1,(F3),Grand Theft in the 3rd Degree,1
2937,Male,Caucasian,20,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
2938,Male,African-American,27,0,0,0,1,(F2),Throw Deadly Missile Into Veh,1
2939,Female,African-American,24,0,0,0,6,(M2),arrest case no charge,1
2940,Female,Caucasian,39,0,0,0,8,(F3),Grand Theft in the 3rd Degree,1
2943,Male,Caucasian,42,0,0,0,0,(F3),Aggravated Assault w/Firearm,1
2944,Male,Other,47,0,0,0,1,(F3),arrest case no charge,1
2946,Male,Caucasian,25,0,0,0,1,(F3),Burglary Conveyance Unoccup,1
2947,Male,African-American,33,0,0,0,6,(F3),Carrying Concealed Firearm,1
2948,Male,Other,29,0,0,0,0,(F3),Poss Pyrrolidinovalerophenone,1
2949,Male,Caucasian,46,0,0,0,1,(F3),arrest case no charge,1
2950,Male,African-American,32,0,0,1,5,(F1),arrest case no charge,1
2951,Male,African-American,25,0,0,0,0,(F3),Uttering a Forged Instrument,1
2952,Male,African-American,22,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
2955,Male,African-American,30,0,0,0,1,(M1),Battery,1
2956,Male,Caucasian,46,0,0,0,9,(M1),Battery,1
2957,Male,African-American,33,0,0,0,0,(F3),Poss Meth/Diox/Meth/Amp (MDMA),1
2958,Male,Hispanic,55,0,0,0,1,(M1),Reckless Display Of Weapon,1
2959,Male,African-American,26,0,0,0,2,(M1),Battery,1
2961,Male,African-American,33,0,0,0,0,(F3),arrest case no charge,1
2962,Male,African-American,40,0,0,0,1,(M1),Battery,1
2963,Male,Caucasian,34,0,0,0,0,(F3),Possession of Cocaine,1
2964,Male,Caucasian,22,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
2965,Male,Hispanic,28,0,0,0,3,(M2),arrest case no charge,1
2967,Male,African-American,22,0,0,1,4,(F2),arrest case no charge,1
2968,Male,African-American,31,0,0,0,4,(M2),Assault,1
2969,Male,Caucasian,59,0,0,0,3,(M1),Driving Under The Influence,2
2971,Female,Caucasian,41,0,0,0,1,(F3),arrest case no charge,1
2972,Male,African-American,50,0,0,0,0,(F2),Aggravated Battery / Pregnant,1
2973,Female,Other,21,0,0,0,2,(F3),Neglect Child / No Bodily Harm,1
2974,Male,African-American,57,0,0,0,8,(F3),Felony Battery w/Prior Convict,2
2975,Male,Caucasian,35,0,0,0,1,(M2),Exposes Culpable Negligence,1
2976,Male,African-American,31,0,0,0,5,(M2),Assault,1
2977,Female,African-American,51,0,0,0,1,(M1),Battery,1
2978,Male,Hispanic,21,0,0,3,2,(F3),Grand Theft in the 3rd Degree,1
2979,Male,African-American,44,0,0,0,9,(F3),Grand Theft in the 3rd Degree,1
2980,Male,African-American,27,0,0,0,1,(M1),Battery,1
2982,Male,African-American,48,0,0,0,5,(F3),Possession of Cocaine,1
2983,Female,Caucasian,25,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
2984,Male,African-American,51,0,0,0,5,(M2),arrest case no charge,1
2985,Male,Caucasian,50,0,0,0,0,(F3),arrest case no charge,1
2986,Male,African-American,30,0,0,0,0,(M1),Battery,1
2987,Male,Caucasian,34,1,0,0,26,(F3),Driving While License Revoked,1
2989,Male,Caucasian,69,0,0,0,0,(M1),Driving Under The Influence,1
2991,Male,African-American,59,0,0,0,4,(F3),Possession of Cocaine,1
2992,Female,African-American,42,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,1
2993,Male,Hispanic,20,2,0,0,2,(F3),arrest case no charge,1
2994,Male,African-American,26,0,0,0,0,(M1),Battery,1
2995,Male,African-American,58,0,0,0,16,(F3),Felony Petit Theft,1
2997,Male,African-American,32,0,0,0,21,(F3),Felony Petit Theft,1
2998,Female,Hispanic,24,0,0,0,0,(M1),Battery,1
2999,Male,Caucasian,66,0,0,0,14,(F2),Aggrav Battery w/Deadly Weapon,1
3000,Female,African-American,27,0,0,1,4,(M1),Battery,1
3002,Male,African-American,53,0,0,0,10,(F7),arrest case no charge,1
3005,Male,African-American,21,0,0,0,1,(F3),arrest case no charge,1
3008,Male,Caucasian,31,0,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,1
3009,Male,Hispanic,56,0,0,0,8,(M2),Driving License Suspended,1
3010,Male,Caucasian,58,0,0,0,0,(M1),DUI Blood Alcohol Above 0.20,1
3012,Male,Caucasian,28,0,0,0,0,(M1),Battery,1
3013,Male,Hispanic,39,0,0,0,0,(F3),Aggravated Assault w/Firearm,1
3015,Male,Caucasian,46,0,0,0,1,(M1),Battery,1
3019,Male,Caucasian,50,0,0,0,0,(M1),Battery,1
3021,Female,African-American,44,0,1,0,11,(F3),Possession of Cocaine,1
3022,Male,African-American,35,0,0,0,4,(M1),Battery,1
3023,Male,African-American,30,0,1,0,14,(F3),Grand Theft (Motor Vehicle),1
3024,Female,African-American,28,0,0,0,0,(M1),Battery,1
3025,Male,African-American,42,0,0,0,2,(F3),Possession of Cocaine,1
3027,Male,African-American,46,0,0,0,5,(F3),Grand Theft (Motor Vehicle),1
3029,Male,African-American,42,0,0,0,0,(F3),Poss Pyrrolidinovalerophenone,1
3030,Male,African-American,37,0,0,0,12,(F3),arrest case no charge,1
3032,Male,African-American,32,0,0,1,8,(F2),Aggravated Battery / Pregnant,1
3034,Female,African-American,33,0,0,0,1,(M1),Battery,1
3035,Male,Caucasian,25,0,0,0,4,(F2),Robbery / No Weapon,1
3037,Male,Hispanic,21,0,0,0,1,(F2),arrest case no charge,1
3038,Female,Caucasian,64,0,0,0,7,(M2),Expired DL More Than 6 Months,1
3039,Male,Caucasian,35,0,0,0,1,(F3),Possession of Cocaine,1
3040,Male,African-American,56,0,0,0,1,(F2),arrest case no charge,1
3041,Male,Caucasian,38,0,0,0,0,(M1),Battery,2
3042,Female,African-American,40,0,0,0,4,(M2),arrest case no charge,1
3043,Male,African-American,34,0,0,0,3,(F3),arrest case no charge,1
3044,Male,African-American,52,0,0,0,5,(F3),arrest case no charge,1
3045,Male,African-American,64,0,0,0,7,(F3),Possession of Cocaine,1
3046,Male,African-American,28,0,0,1,4,(F3),Grand Theft in the 3rd Degree,1
3047,Male,Hispanic,38,0,0,0,0,(M1),DUI Property Damage/Injury,1
3048,Female,African-American,63,0,0,0,0,(M1),Driving Under The Influence,1
3050,Male,African-American,21,1,0,0,3,(F3),arrest case no charge,1
3052,Male,Caucasian,29,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
3053,Male,African-American,35,0,0,0,2,(M1),Battery,1
3054,Male,Caucasian,30,0,0,0,0,(F3),Possession of Cocaine,1
3055,Male,African-American,61,0,0,0,5,(F3),Possession of Cocaine,1
3056,Male,African-American,25,0,0,0,0,(F3),Poss Unlaw Issue Driver Licenc,1
3058,Male,African-American,26,0,0,0,0,(M2),Petit Theft,1
3059,Male,African-American,32,0,0,0,1,(F3),Tamper With Witness/Victim/CI,1
3060,Female,Caucasian,36,0,0,0,1,(F1),arrest case no charge,1
3061,Female,African-American,24,0,0,0,1,(F3),arrest case no charge,1
3062,Female,African-American,39,0,0,0,1,(M1),Battery,1
3063,Female,African-American,50,0,0,0,0,(M1),Battery,1
3064,Male,Caucasian,42,0,0,0,1,(M1),Battery,1
3067,Male,African-American,26,0,1,0,13,(M2),Driving License Suspended,1
3068,Male,African-American,31,0,0,0,9,(F3),Poss of Methylethcathinone,1
3069,Male,Caucasian,35,0,0,1,1,(F3),Possession of Cocaine,1
3070,Female,African-American,39,0,0,0,0,(M1),Battery,1
3072,Female,African-American,40,0,0,0,1,(F3),Felony Driving While Lic Suspd,1
3073,Male,Other,23,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
3074,Male,Caucasian,34,0,0,0,0,(F2),Lewd/Lasc Battery Pers 12+/<16,1
3075,Male,Caucasian,46,0,0,0,5,(M2),arrest case no charge,1
3077,Male,Caucasian,61,0,0,0,0,(M2),Battery,1
3078,Female,Caucasian,33,0,0,0,1,(M1),Battery,1
3079,Male,African-American,38,0,0,0,0,(F3),Felony Driving While Lic Suspd,1
3080,Male,African-American,46,0,0,0,3,(F3),Possession of Cocaine,1
3081,Male,African-American,30,0,0,1,3,(F3),Carrying Concealed Firearm,1
3082,Male,Caucasian,52,0,0,0,3,(M2),Fail Surrender Tag/Reg/DL,1
3083,Male,African-American,34,0,0,0,9,(M1),Battery,1
3084,Female,African-American,50,0,0,0,7,(M1),Battery,1
3085,Male,African-American,21,0,0,0,0,(F7),Burglary Dwelling Armed,1
3086,Male,Hispanic,31,0,0,0,16,(F3),Burglary Conveyance Unoccup,1
3087,Male,African-American,31,0,0,0,2,(F3),Poss 3;4 MDMA (Ecstasy),1
3088,Male,Hispanic,24,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
3089,Female,African-American,23,0,0,0,0,(M1),Battery,1
3090,Male,African-American,25,0,0,0,1,(F3),Burglary Conveyance Unoccup,1
3091,Female,Caucasian,36,0,0,0,1,(M2),Driving Under The Influence,1
3093,Female,Caucasian,24,0,0,0,1,(F2),arrest case no charge,1
3094,Male,African-American,31,0,0,0,13,(M1),Possess Cannabis/20 Grams Or Less,1
3095,Female,Caucasian,49,0,0,0,1,(F2),arrest case no charge,1
3098,Male,African-American,48,0,0,0,10,(M1),Unlaw Use False Name/Identity,1
3099,Male,Caucasian,37,0,0,0,0,(F3),Obscenity,1
3102,Female,African-American,24,0,0,0,0,(M1),Battery,1
3104,Female,Other,32,0,0,0,0,(M1),Battery,1
3105,Female,Caucasian,21,0,2,0,2,(F3),Possession Of Alprazolam,1
3106,Female,Caucasian,33,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
3107,Male,Caucasian,46,0,0,0,0,(M1),Driving Under The Influence,1
3108,Male,Caucasian,36,0,0,0,4,(F3),Cruelty Toward Child,1
3110,Male,Caucasian,21,0,0,1,0,(M1),Battery,2
3111,Male,African-American,28,4,0,0,6,(M2),Disorderly Intoxication,1
3112,Male,African-American,35,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
3113,Male,Hispanic,34,0,0,0,2,(F3),Use of Anti-Shoplifting Device,1
3116,Male,African-American,23,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
3118,Male,African-American,28,0,0,0,2,(M1),Resist/Obstruct W/O Violence,1
3119,Male,African-American,20,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1
3120,Male,Hispanic,21,0,0,0,0,(F3),Possession Of Alprazolam,1
3122,Male,Caucasian,46,0,0,1,2,(M1),Possess Cannabis/20 Grams Or Less,1
3123,Male,African-American,22,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
3124,Male,African-American,29,3,0,1,4,(F2),Burglary Unoccupied Dwelling,1
3125,Male,Caucasian,29,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
3126,Male,Other,42,0,0,0,0,(M1),Battery,1
3128,Female,Caucasian,27,0,0,0,4,(F3),Possession of Cocaine,1
3129,Male,African-American,56,0,0,0,1,(F2),arrest case no charge,1
3130,Male,African-American,41,0,0,0,19,(F3),Driving While License Revoked,1
3132,Male,Hispanic,30,0,0,0,5,(F3),arrest case no charge,1
3133,Male,Caucasian,21,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
3135,Male,African-American,25,0,0,1,7,(F3),Att Burgl Unoccupied Dwel,1
3136,Female,Caucasian,33,0,0,0,0,(M1),Battery,1
3138,Male,African-American,33,0,0,0,11,(F3),Poss 3;4 MDMA (Ecstasy),1
3139,Male,Hispanic,25,0,0,0,0,(F3),Poss Contr Subst W/o Prescript,1
3140,Male,Caucasian,30,0,0,0,0,(F3),Possession of Ethylone,1
3141,Female,Caucasian,41,0,0,0,0,(F3),Possession of Cocaine,1
3142,Male,Caucasian,52,0,0,0,1,(M1),arrest case no charge,1
3144,Male,African-American,58,0,0,0,38,(F3),Felony Petit Theft,1
3145,Male,African-American,30,0,1,1,7,(F3),Possess Countrfeit Credit Card,1
3146,Male,Hispanic,37,0,0,0,0,(F3),Tamper With Witness/Victim/CI,2
3147,Male,African-American,23,0,0,0,2,(F7),Armed Kidnapping,1
3148,Male,Hispanic,33,0,0,0,0,(M1),DUI Property Damage/Injury,1
3150,Male,African-American,25,0,0,0,2,(F2),Dealing in Stolen Property,1
3151,Male,Hispanic,34,0,0,0,9,(F3),Tampering With Physical Evidence,1
3152,Female,Caucasian,43,0,0,0,7,(F2),Agg Battery Grt/Bod/Harm,1
3154,Male,Other,33,0,0,0,3,(F3),arrest case no charge,1
3155,Male,Other,39,0,1,0,4,(F3),Poss Pyrrolidinovalerophenone,1
3157,Male,Caucasian,24,0,0,0,0,(F3),Robbery W/Deadly Weapon,1
3158,Male,African-American,26,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1
3159,Male,Caucasian,42,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,1
3160,Male,African-American,22,0,0,0,1,(F2),Burglary Unoccupied Dwelling,1
3165,Male,Caucasian,38,0,0,0,2,(F3),Possession of Cocaine,1
3166,Male,Caucasian,20,0,0,0,0,(F3),Burglary Conveyance Unoccup,1
3167,Male,African-American,50,0,0,0,1,(M2),DUI Property Damage/Injury,1
3168,Male,African-American,25,2,0,0,4,(F3),arrest case no charge,1
3170,Female,African-American,27,0,0,0,0,(M1),Battery,1
3171,Male,African-American,38,2,0,0,10,(F3),arrest case no charge,1
3174,Male,Other,21,0,0,0,0,(F3),Burglary Structure Unoccup,2
3175,Male,Caucasian,50,0,0,0,1,(M1),Viol Injunct Domestic Violence,1
3176,Male,African-American,41,0,0,0,4,(F3),Child Abuse,1
3177,Male,African-American,34,0,0,0,4,(F2),Aggravated Battery / Pregnant,2
3178,Male,Caucasian,22,0,0,2,5,(F3),Possession Of Alprazolam,2
3180,Male,African-American,29,0,0,1,20,(F2),arrest case no charge,1
3181,Male,Caucasian,22,0,0,2,0,(F3),Grand Theft (Motor Vehicle),2
3182,Male,African-American,25,0,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,1
3183,Male,African-American,42,0,0,0,1,(F3),Felony Driving While Lic Suspd,1
3186,Female,Caucasian,27,0,0,0,2,(F3),Possession Of Heroin,1
3190,Male,African-American,24,0,0,1,0,(F3),Possession of Cannabis,1
3191,Male,African-American,37,0,0,0,4,(F3),arrest case no charge,1
3192,Male,Caucasian,37,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
3194,Male,Caucasian,44,0,0,0,11,(F3),Resist Officer w/Violence,1
3195,Male,African-American,33,0,0,0,0,(M1),Viol Injunct Domestic Violence,1
3198,Male,Other,21,0,0,0,0,(F2),Robbery / No Weapon,1
3199,Female,Other,60,0,0,0,0,(M1),Battery,1
3200,Male,African-American,35,0,0,0,1,(F2),Aggravated Battery / Pregnant,2
3201,Male,Caucasian,50,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
3204,Male,Other,21,1,0,0,1,(F1),arrest case no charge,1
3205,Male,Caucasian,49,0,0,0,2,(M1),DUI Property Damage/Injury,1
3206,Male,African-American,38,0,0,0,9,(F3),arrest case no charge,1
3207,Male,Other,61,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1
3208,Female,African-American,30,0,0,0,0,(M1),Battery,1
3209,Male,African-American,22,0,0,0,3,(F3),Battery on a Person Over 65,2
3210,Male,Hispanic,30,0,0,0,1,(M1),Battery,1
3211,Male,African-American,31,0,0,0,0,(F3),Burglary Conveyance Unoccup,1
3212,Male,African-American,25,0,0,0,0,(F3),Poss Counterfeit Payment Inst,1
3214,Female,Hispanic,30,0,0,0,3,(M1),Battery,1
3215,Male,Caucasian,52,0,0,0,0,(M1),Driving Under The Influence,1
3216,Female,Caucasian,24,0,0,1,3,(F3),arrest case no charge,1
3218,Male,Other,26,0,0,0,0,(M1),Battery,1
3220,Female,African-American,24,0,1,0,3,(F3),Possession Of Heroin,1
3221,Male,African-American,43,0,0,0,21,(F3),Pos Cannabis W/Intent Sel/Del,1
3222,Male,African-American,29,0,1,0,6,(F2),Felon in Pos of Firearm or Amm,1
3223,Male,Caucasian,45,0,0,0,9,(F3),Felony Petit Theft,1
3224,Male,African-American,50,0,0,0,8,(M1),Resist/Obstruct W/O Violence,1
3225,Male,African-American,20,0,0,0,0,(F3),arrest case no charge,1
3226,Male,African-American,29,0,0,0,4,(F3),arrest case no charge,2
3227,Male,Caucasian,43,0,0,0,1,(F3),arrest case no charge,1
3229,Male,Caucasian,26,0,0,0,2,(F3),D.U.I. Serious Bodily Injury,1
3232,Female,African-American,46,0,0,0,0,(F3),Felony Driving While Lic Suspd,1
3234,Male,Caucasian,39,0,0,0,8,(F3),Aggravated Assault W/dead Weap,1
3235,Male,Hispanic,36,0,0,0,0,(F3),Felony Battery (Dom Strang),1
3236,Male,African-American,29,0,0,0,12,(F3),Possession of Cocaine,2
3237,Male,Caucasian,41,0,0,0,0,(M2),DUI Property Damage/Injury,1
3239,Male,African-American,27,0,0,0,4,(M2),Petit Theft,1
3241,Male,Caucasian,41,0,0,0,3,(F3),arrest case no charge,1
3243,Female,African-American,46,0,0,0,1,(F3),arrest case no charge,1
3245,Male,African-American,45,0,0,0,3,(F3),Possession of Cocaine,1
3247,Male,Caucasian,34,0,0,0,1,(F2),arrest case no charge,1
3248,Male,Caucasian,70,0,0,0,11,(F3),Possession of Cocaine,1
3249,Male,African-American,53,0,0,0,3,(M1),Battery,1
3251,Male,Caucasian,36,0,0,0,1,(M1),Battery,1
3252,Male,African-American,23,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
3253,Male,Hispanic,51,0,0,0,0,(M2),DUI - Enhanced,1
3254,Male,Other,25,0,0,0,0,(M1),Battery,1
3255,Male,African-American,51,0,0,0,4,(M2),Susp Drivers Lic 1st Offense,1
3258,Male,African-American,28,0,0,0,2,(F3),Poss Pyrrolidinovalerophenone,1
3260,Male,African-American,55,0,0,0,21,(F3),Felony Battery w/Prior Convict,1
3261,Female,Caucasian,49,0,0,0,1,(F3),arrest case no charge,1
3262,Female,African-American,26,0,0,0,9,(M2),Driving License Suspended,2
3263,Male,Caucasian,25,0,0,0,0,(M1),DUI - Enhanced,1
3265,Female,Caucasian,47,0,0,0,0,(F3),Battery on Law Enforc Officer,1
3267,Male,African-American,27,0,0,0,0,(M1),Battery,1
3268,Male,Caucasian,25,0,2,0,5,(M1),DUI Level 0.15 Or Minor In Veh,1
3270,Male,African-American,21,0,1,0,1,(F3),arrest case no charge,1
3272,Male,African-American,37,0,0,1,26,(F3),Driving While License Revoked,1
3273,Male,African-American,21,0,0,0,1,(F3),Possession of Cocaine,1
3274,Male,African-American,21,0,0,0,0,(F3),Burglary Structure Unoccup,1
3276,Male,African-American,26,0,0,0,0,(M1),Battery,1
3277,Male,Caucasian,31,0,0,0,0,(M1),Driving Under The Influence,1
3279,Male,African-American,54,0,0,0,5,(F3),arrest case no charge,1
3280,Female,African-American,27,0,0,0,3,(F2),Neglect Child / Bodily Harm,1
3282,Male,Caucasian,28,0,0,0,2,(F3),Grand Theft (Motor Vehicle),1
3283,Male,Caucasian,70,0,0,0,0,(M1),DUI Property Damage/Injury,1
3284,Male,Caucasian,37,0,0,0,11,(F3),Deliver Cannabis,1
3285,Male,African-American,46,0,0,0,5,(F3),Agg Fleeing and Eluding,1
3286,Male,Other,40,0,0,0,4,(M1),Battery,1
3287,Male,African-American,20,1,0,0,1,(F3),Grand Theft in the 3rd Degree,1
3288,Male,African-American,43,0,0,0,18,(F3),arrest case no charge,1
3289,Male,African-American,38,0,0,0,15,(F3),Aggravated Assault w/Firearm,1
3290,Male,African-American,29,0,0,0,0,(F3),Crim Use of Personal ID Info,1
3291,Male,African-American,37,0,0,0,8,(M1),Opert With Susp DL 2nd Offens,1
3293,Female,Caucasian,27,0,0,0,0,(F3),Possession of Cannabis,1
3295,Male,Hispanic,44,0,0,0,0,(M1),Driving Under The Influence,1
3298,Male,Caucasian,31,0,0,0,6,(M1),Battery,1
3299,Male,African-American,29,0,0,0,3,(F3),arrest case no charge,1
3300,Male,Caucasian,48,0,0,0,13,(F3),Child Abuse,1
3301,Female,African-American,30,0,0,0,0,(M1),Battery,1
3303,Male,Other,24,0,0,0,0,(F3),Fleeing Or Attmp Eluding A Leo,1
3304,Male,African-American,40,0,0,0,3,(F3),Driving While License Revoked,1
3306,Male,Caucasian,33,0,0,0,1,(M2),Susp Drivers Lic 1st Offense,1
3307,Female,Caucasian,64,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,1
3308,Male,Caucasian,49,0,0,0,4,(F3),Grand Theft in the 3rd Degree,1
3309,Male,Caucasian,26,0,0,0,5,(F3),Threat Public Servant,1
3310,Male,Hispanic,31,0,1,0,1,(M1),Possess Cannabis/20 Grams Or Less,1
3311,Male,Caucasian,33,0,0,0,1,(F3),Leaving the Scene of Accident,1
3312,Male,Caucasian,61,0,0,0,1,(M1),DUI Property Damage/Injury,1
3313,Female,Caucasian,42,0,0,0,11,(F3),False Ownership Info/Pawn Item,1
3314,Male,Caucasian,30,0,0,0,2,(F3),Use Of 2 Way Device To Fac Fel,1
3316,Female,Caucasian,27,0,0,0,4,(M2),Leave Acc/Attend Veh/More $50,1
3318,Male,Caucasian,48,0,0,0,9,(F3),Grand Theft (Motor Vehicle),1
3319,Female,Caucasian,40,0,0,0,0,(F3),Possession of Cocaine,1
3320,Male,Caucasian,24,0,0,0,0,(F3),Possession Of Methamphetamine,1
3321,Female,Hispanic,38,0,0,0,1,(F3),Burglary Conveyance Unoccup,1
3322,Male,African-American,22,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
3323,Male,African-American,30,0,0,0,4,(M1),Battery,1
3324,Male,Caucasian,63,0,0,0,0,(M1),DUI Property Damage/Injury,1
3325,Male,Hispanic,46,0,0,0,0,(MO3),arrest case no charge,1
3326,Male,African-American,33,0,0,0,4,(F3),Possession of Cocaine,1
3327,Male,Caucasian,29,0,0,0,0,(M1),Battery,1
3328,Female,African-American,21,1,0,0,1,(F3),Robbery Sudd Snatch No Weapon,2
3330,Male,Caucasian,22,0,0,0,0,(F3),Possession of Cannabis,1
3331,Male,African-American,26,0,0,0,3,(F3),Pos Cannabis W/Intent Sel/Del,1
3332,Male,African-American,51,0,0,0,1,(F3),Neglect Child / No Bodily Harm,1
3333,Male,Caucasian,39,0,0,0,3,(F3),arrest case no charge,2
3335,Female,Hispanic,30,0,0,0,0,(M1),Battery,1
3336,Female,African-American,33,0,0,0,0,(F3),Possession of Ethylone,1
3337,Male,African-American,32,0,0,0,14,(F3),Felony Driving While Lic Suspd,1
3338,Male,African-American,22,0,0,0,0,(M2),Petit Theft,1
3339,Male,Caucasian,59,0,0,0,0,(F3),Possession of Cocaine,1
3340,Male,African-American,38,0,5,0,37,(M2),arrest case no charge,2
3341,Male,African-American,23,0,0,0,2,(F3),arrest case no charge,1
3342,Male,African-American,42,0,0,0,0,(M1),Battery,1
3343,Male,African-American,20,1,0,0,1,(F3),arrest case no charge,2
3344,Male,African-American,38,0,0,0,2,(F7),Burglary Dwelling Assault/Batt,2
3345,Female,Caucasian,34,0,0,0,2,(F3),Possession of Cannabis,1
3346,Male,African-American,24,0,0,1,4,(F3),Grand Theft in the 3rd Degree,1
3347,Female,African-American,36,0,0,0,7,(F3),Criminal Mischief,1
3348,Male,Caucasian,35,0,0,0,7,(F2),Sexual Battery / Vict 12 Yrs +,1
